date,arena,age_group,home,away,parallel_slot
2026-10-10,Askerhallen,JU8,Jar,Ringerike 1,0
2026-10-10,Askerhallen,JU8,Jutul Kittens,Skien,1
2026-10-10,Askerhallen,JU8,Frisk Asker,Skien,0
2026-10-10,Askerhallen,JU8,Jutul Kittens,Ringerike 1,1
2026-10-10,Askerhallen,JU8,Frisk Asker,Jar,0
2026-10-10,Askerhallen,JU8,Ringerike 1,Skien,1
2026-10-10,Askerhallen,JU8,Frisk Asker,Jutul Kittens,0
2026-10-10,Askerhallen,JU8,Jar,Skien,1
2026-10-10,Askerhallen,JU8,Frisk Asker,Ringerike 1,0
2026-10-10,Askerhallen,JU8,Jar,Jutul Kittens,1
2026-10-10,Askerhallen,JU8,(Pause),Frisk Asker,
2026-10-10,Askerhallen,JU8,(Pause),Jar,
2026-10-10,Askerhallen,JU8,(Pause),Jutul Kittens,
2026-10-10,Askerhallen,JU8,(Pause),Ringerike 1,
2026-10-10,Askerhallen,JU8,(Pause),Skien,
2026-10-10,Askerhallen,U11,Holmen Hockey Hvit,Ringerike 1,0
2026-10-10,Askerhallen,U11,Jar Blå,Frisk Asker 1,1
2026-10-10,Askerhallen,U11,Tønsberg Grå,Jutul Grønn,2
2026-10-10,Askerhallen,U11,Frisk Asker 1,Tønsberg Grå,0
2026-10-10,Askerhallen,U11,Jar Blå,Holmen Hockey Hvit,1
2026-10-10,Askerhallen,U11,Jutul Grønn,Ringerike 1,2
2026-10-10,Askerhallen,U11,Frisk Asker 1,Ringerike 1,0
2026-10-10,Askerhallen,U11,Holmen Hockey Hvit,Jutul Grønn,1
2026-10-10,Askerhallen,U11,Jar Blå,Tønsberg Grå,2
2026-10-10,Askerhallen,U11,Frisk Asker 1,Holmen Hockey Hvit,0
2026-10-10,Askerhallen,U11,Jar Blå,Jutul Grønn,1
2026-10-10,Askerhallen,U11,Tønsberg Grå,Ringerike 1,2
2026-10-10,Askerhallen,U11,Frisk Asker 1,Jutul Grønn,0
2026-10-10,Askerhallen,U11,Jar Blå,Ringerike 1,1
2026-10-10,Askerhallen,U11,Tønsberg Grå,Holmen Hockey Hvit,2
2026-10-10,Tonsberghallen,U12,Jar Blå,Holmen Hockey Hvit,0
2026-10-10,Tonsberghallen,U12,Tønsberg Grå,Frisk Asker 1,1
2026-10-10,Tonsberghallen,U12,Frisk Asker 1,Holmen Hockey Hvit,0
2026-10-10,Tonsberghallen,U12,Tønsberg Grå,Jar Blå,1
2026-10-10,Tonsberghallen,U12,Jar Blå,Frisk Asker 1,0
2026-10-10,Tonsberghallen,U12,Tønsberg Grå,Holmen Hockey Hvit,1
2026-10-10,Holmen ishall,U12,Holmen Hockey Rød,Ringerike 1,0
2026-10-10,Holmen ishall,U12,Jutul Grønn,Kongsberg,1
2026-10-10,Holmen ishall,U12,Holmen Hockey Rød,Jutul Grønn,0
2026-10-10,Holmen ishall,U12,Ringerike 1,Kongsberg,1
2026-10-10,Holmen ishall,U12,Holmen Hockey Rød,Kongsberg,0
2026-10-10,Holmen ishall,U12,Jutul Grønn,Ringerike 1,1
2026-10-10,Baerum ishall,U9,Frisk Asker 1,Holmen Hockey Hvit,0
2026-10-10,Baerum ishall,U9,Jutul Grønn,Jar Blå,1
2026-10-10,Baerum ishall,U9,Kongsberg,Skien,2
2026-10-10,Baerum ishall,U9,Ringerike 1,Sandefjord,3
2026-10-10,Baerum ishall,U9,Frisk Asker 1,Sandefjord,0
2026-10-10,Baerum ishall,U9,Holmen Hockey Hvit,Kongsberg,1
2026-10-10,Baerum ishall,U9,Jar Blå,Ringerike 1,2
2026-10-10,Baerum ishall,U9,Jutul Grønn,Skien,3
2026-10-10,Baerum ishall,U9,Frisk Asker 1,Ringerike 1,0
2026-10-10,Baerum ishall,U9,Holmen Hockey Hvit,Sandefjord,1
2026-10-10,Baerum ishall,U9,Jar Blå,Skien,2
2026-10-10,Baerum ishall,U9,Jutul Grønn,Kongsberg,3
2026-10-10,Baerum ishall,U9,Frisk Asker 1,Kongsberg,0
2026-10-10,Baerum ishall,U9,Holmen Hockey Hvit,Skien,1
2026-10-10,Baerum ishall,U9,Jar Blå,Sandefjord,2
2026-10-10,Baerum ishall,U9,Jutul Grønn,Ringerike 1,3
2026-10-10,Baerum ishall,U9,Frisk Asker 1,Skien,0
2026-10-10,Baerum ishall,U9,Holmen Hockey Hvit,Ringerike 1,1
2026-10-10,Baerum ishall,U9,Jar Blå,Kongsberg,2
2026-10-10,Baerum ishall,U9,Jutul Grønn,Sandefjord,3
2026-10-11,Ringerikshallen,U10,Holmen Hockey Blå,Kongsberg,0
2026-10-11,Ringerikshallen,U10,Jar Blå,Jutul Grønn,1
2026-10-11,Ringerikshallen,U10,Ringerike 1,Frisk Asker 1,2
2026-10-11,Ringerikshallen,U10,Frisk Asker 1,Jar Blå,0
2026-10-11,Ringerikshallen,U10,Jutul Grønn,Kongsberg,1
2026-10-11,Ringerikshallen,U10,Ringerike 1,Holmen Hockey Blå,2
2026-10-11,Ringerikshallen,U10,Frisk Asker 1,Kongsberg,0
2026-10-11,Ringerikshallen,U10,Holmen Hockey Blå,Jutul Grønn,1
2026-10-11,Ringerikshallen,U10,Ringerike 1,Jar Blå,2
2026-10-11,Ringerikshallen,U10,Frisk Asker 1,Holmen Hockey Blå,0
2026-10-11,Ringerikshallen,U10,Jar Blå,Kongsberg,1
2026-10-11,Ringerikshallen,U10,Ringerike 1,Jutul Grønn,2
2026-10-11,Ringerikshallen,U10,Frisk Asker 1,Jutul Grønn,0
2026-10-11,Ringerikshallen,U10,Jar Blå,Holmen Hockey Blå,1
2026-10-11,Ringerikshallen,U10,Ringerike 1,Kongsberg,2
2026-10-11,Askerhallen,U12,Frisk Asker 2,Jutul Rød,0
2026-10-11,Askerhallen,U12,Jar Hvit,Tønsberg Hvit,1
2026-10-11,Askerhallen,U12,Jar Hvit,Frisk Asker 2,0
2026-10-11,Askerhallen,U12,Tønsberg Hvit,Jutul Rød,1
2026-10-11,Askerhallen,U12,Frisk Asker 2,Tønsberg Hvit,0
2026-10-11,Askerhallen,U12,Jar Hvit,Jutul Rød,1
2026-10-11,Bugården ishall,U9,Frisk Asker 2,Jutul Hvit,0
2026-10-11,Bugården ishall,U9,Holmen Hockey Rød,Jar Hvit,1
2026-10-11,Bugården ishall,U9,Sandefjord,Kongsberg,2
2026-10-11,Bugården ishall,U9,Tønsberg,Ringerike 1,3
2026-10-11,Bugården ishall,U9,Frisk Asker 2,Ringerike 1,0
2026-10-11,Bugården ishall,U9,Holmen Hockey Rød,Kongsberg,1
2026-10-11,Bugården ishall,U9,Jar Hvit,Tønsberg,2
2026-10-11,Bugården ishall,U9,Jutul Hvit,Sandefjord,3
2026-10-11,Bugården ishall,U9,Frisk Asker 2,Tønsberg,0
2026-10-11,Bugården ishall,U9,Holmen Hockey Rød,Sandefjord,1
2026-10-11,Bugården ishall,U9,Jar Hvit,Kongsberg,2
2026-10-11,Bugården ishall,U9,Jutul Hvit,Ringerike 1,3
2026-10-11,Bugården ishall,U9,Frisk Asker 2,Sandefjord,0
2026-10-11,Bugården ishall,U9,Holmen Hockey Rød,Tønsberg,1
2026-10-11,Bugården ishall,U9,Jar Hvit,Ringerike 1,2
2026-10-11,Bugården ishall,U9,Jutul Hvit,Kongsberg,3
2026-10-11,Bugården ishall,U9,Frisk Asker 2,Kongsberg,0
2026-10-11,Bugården ishall,U9,Holmen Hockey Rød,Ringerike 1,1
2026-10-11,Bugården ishall,U9,Jar Hvit,Sandefjord,2
2026-10-11,Bugården ishall,U9,Jutul Hvit,Tønsberg,3
2026-10-17,Askerhallen,JU12,Frisk Asker Orange,Jutul/Jar Kittens,0
2026-10-17,Askerhallen,JU12,Kongsberg/Tønsberg,Ringerike 1,1
2026-10-17,Askerhallen,JU12,Kongsberg/Tønsberg,Frisk Asker Orange,0
2026-10-17,Askerhallen,JU12,Ringerike 1,Jutul/Jar Kittens,1
2026-10-17,Askerhallen,JU12,Frisk Asker Orange,Ringerike 1,0
2026-10-17,Askerhallen,JU12,Kongsberg/Tønsberg,Jutul/Jar Kittens,1
2026-10-17,Holmen ishall,U10,Frisk Asker 2,Jar Grønn,0
2026-10-17,Holmen ishall,U10,Holmen Hockey Hvit,Jutul Hvit,1
2026-10-17,Holmen ishall,U10,Tønsberg,Ringerike 2,2
2026-10-17,Holmen ishall,U10,Frisk Asker 2,Holmen Hockey Hvit,0
2026-10-17,Holmen ishall,U10,Jar Grønn,Tønsberg,1
2026-10-17,Holmen ishall,U10,Ringerike 2,Jutul Hvit,2
2026-10-17,Holmen ishall,U10,Frisk Asker 2,Tønsberg,0
2026-10-17,Holmen ishall,U10,Holmen Hockey Hvit,Ringerike 2,1
2026-10-17,Holmen ishall,U10,Jar Grønn,Jutul Hvit,2
2026-10-17,Holmen ishall,U10,Frisk Asker 2,Ringerike 2,0
2026-10-17,Holmen ishall,U10,Jar Grønn,Holmen Hockey Hvit,1
2026-10-17,Holmen ishall,U10,Tønsberg,Jutul Hvit,2
2026-10-17,Holmen ishall,U10,Frisk Asker 2,Jutul Hvit,0
2026-10-17,Holmen ishall,U10,Jar Grønn,Ringerike 2,1
2026-10-17,Holmen ishall,U10,Tønsberg,Holmen Hockey Hvit,2
2026-10-17,Tonsberghallen,U11,Holmen Hockey Rød,Jar Svart,0
2026-10-17,Tonsberghallen,U11,Jar Gul,Tønsberg Rød,1
2026-10-17,Tonsberghallen,U11,Jutul Rød,Ringerike 2,2
2026-10-17,Tonsberghallen,U11,Jar Gul,Holmen Hockey Rød,0
2026-10-17,Tonsberghallen,U11,Ringerike 2,Jar Svart,1
2026-10-17,Tonsberghallen,U11,Tønsberg Rød,Jutul Rød,2
2026-10-17,Tonsberghallen,U11,Jar Gul,Ringerike 2,0
2026-10-17,Tonsberghallen,U11,Jutul Rød,Jar Svart,1
2026-10-17,Tonsberghallen,U11,Tønsberg Rød,Holmen Hockey Rød,2
2026-10-17,Tonsberghallen,U11,Holmen Hockey Rød,Ringerike 2,0
2026-10-17,Tonsberghallen,U11,Jar Gul,Jutul Rød,1
2026-10-17,Tonsberghallen,U11,Tønsberg Rød,Jar Svart,2
2026-10-17,Tonsberghallen,U11,Holmen Hockey Rød,Jutul Rød,0
2026-10-17,Tonsberghallen,U11,Jar Gul,Jar Svart,1
2026-10-17,Tonsberghallen,U11,Tønsberg Rød,Ringerike 2,2
2026-10-17,Askerhallen,U12,Jar Rød,Frisk Asker 3,0
2026-10-17,Askerhallen,U12,Ringerike 2,Tønsberg Rød,1
2026-10-17,Askerhallen,U12,Frisk Asker 3,Tønsberg Rød,0
2026-10-17,Askerhallen,U12,Jar Rød,Ringerike 2,1
2026-10-17,Askerhallen,U12,Jar Rød,Tønsberg Rød,0
2026-10-17,Askerhallen,U12,Ringerike 2,Frisk Asker 3,1
2026-10-18,Askerhallen,JU10,Jar Blå,Frisk Asker Orange,0
2026-10-18,Askerhallen,JU10,Ringerike 1,Frisk Asker Svart,1
2026-10-18,Askerhallen,JU10,Skien,Jar Hvit,2
2026-10-18,Askerhallen,JU10,Frisk Asker Orange,Skien,0
2026-10-18,Askerhallen,JU10,Jar Blå,Ringerike 1,1
2026-10-18,Askerhallen,JU10,Jar Hvit,Frisk Asker Svart,2
2026-10-18,Askerhallen,JU10,Frisk Asker Orange,Ringerike 1,0
2026-10-18,Askerhallen,JU10,Jar Blå,Jar Hvit,1
2026-10-18,Askerhallen,JU10,Skien,Frisk Asker Svart,2
2026-10-18,Askerhallen,JU10,Frisk Asker Orange,Frisk Asker Svart,0
2026-10-18,Askerhallen,JU10,Jar Blå,Skien,1
2026-10-18,Askerhallen,JU10,Ringerike 1,Jar Hvit,2
2026-10-18,Askerhallen,JU10,Frisk Asker Orange,Jar Hvit,0
2026-10-18,Askerhallen,JU10,Jar Blå,Frisk Asker Svart,1
2026-10-18,Askerhallen,JU10,Ringerike 1,Skien,2
2026-10-18,Holmen ishall,U10,Holmen Hockey Rød,Frisk Asker 3,0
2026-10-18,Holmen ishall,U10,Jar Gul,Jutul Rød,1
2026-10-18,Holmen ishall,U10,Ringerike 3,Kongsberg,2
2026-10-18,Holmen ishall,U10,Frisk Asker 3,Jar Gul,0
2026-10-18,Holmen ishall,U10,Holmen Hockey Rød,Ringerike 3,1
2026-10-18,Holmen ishall,U10,Jutul Rød,Kongsberg,2
2026-10-18,Holmen ishall,U10,Frisk Asker 3,Kongsberg,0
2026-10-18,Holmen ishall,U10,Holmen Hockey Rød,Jar Gul,1
2026-10-18,Holmen ishall,U10,Ringerike 3,Jutul Rød,2
2026-10-18,Holmen ishall,U10,Frisk Asker 3,Ringerike 3,0
2026-10-18,Holmen ishall,U10,Holmen Hockey Rød,Jutul Rød,1
2026-10-18,Holmen ishall,U10,Jar Gul,Kongsberg,2
2026-10-18,Holmen ishall,U10,Frisk Asker 3,Jutul Rød,0
2026-10-18,Holmen ishall,U10,Holmen Hockey Rød,Kongsberg,1
2026-10-18,Holmen ishall,U10,Jar Gul,Ringerike 3,2
2026-10-18,Holmen ishall,U11,Jar Hvit,Frisk Asker 4,0
2026-10-18,Holmen ishall,U11,Jar Lilla,Holmen Hockey Rød,1
2026-10-18,Holmen ishall,U11,Tønsberg Grå,Jar Oransje,2
2026-10-18,Holmen ishall,U11,Frisk Asker 4,Jar Lilla,0
2026-10-18,Holmen ishall,U11,Holmen Hockey Rød,Jar Oransje,1
2026-10-18,Holmen ishall,U11,Jar Hvit,Tønsberg Grå,2
2026-10-18,Holmen ishall,U11,Frisk Asker 4,Jar Oransje,0
2026-10-18,Holmen ishall,U11,Jar Hvit,Jar Lilla,1
2026-10-18,Holmen ishall,U11,Tønsberg Grå,Holmen Hockey Rød,2
2026-10-18,Holmen ishall,U11,Frisk Asker 4,Holmen Hockey Rød,0
2026-10-18,Holmen ishall,U11,Jar Hvit,Jar Oransje,1
2026-10-18,Holmen ishall,U11,Jar Lilla,Tønsberg Grå,2
2026-10-18,Holmen ishall,U11,Frisk Asker 4,Tønsberg Grå,0
2026-10-18,Holmen ishall,U11,Jar Hvit,Holmen Hockey Rød,1
2026-10-18,Holmen ishall,U11,Jar Lilla,Jar Oransje,2
2026-10-18,Ringerikshallen,U12,Jar Svart,Frisk Asker 1,0
2026-10-18,Ringerikshallen,U12,Ringerike 1,Tønsberg Hvit,1
2026-10-18,Ringerikshallen,U12,Frisk Asker 1,Tønsberg Hvit,0
2026-10-18,Ringerikshallen,U12,Jar Svart,Ringerike 1,1
2026-10-18,Ringerikshallen,U12,Jar Svart,Tønsberg Hvit,0
2026-10-18,Ringerikshallen,U12,Ringerike 1,Frisk Asker 1,1
2026-10-18,Kongsberghallen,U8,Frisk Asker 1,Holmen Hockey Blå,0
2026-10-18,Kongsberghallen,U8,Jutul Grønn,Skien,1
2026-10-18,Kongsberghallen,U8,Kongsberg,Jar Blå,2
2026-10-18,Kongsberghallen,U8,Ringerike 1,Sandefjord,3
2026-10-18,Kongsberghallen,U8,Frisk Asker 1,Sandefjord,0
2026-10-18,Kongsberghallen,U8,Holmen Hockey Blå,Jutul Grønn,1
2026-10-18,Kongsberghallen,U8,Jar Blå,Ringerike 1,2
2026-10-18,Kongsberghallen,U8,Kongsberg,Skien,3
2026-10-18,Kongsberghallen,U8,Frisk Asker 1,Ringerike 1,0
2026-10-18,Kongsberghallen,U8,Holmen Hockey Blå,Sandefjord,1
2026-10-18,Kongsberghallen,U8,Jar Blå,Skien,2
2026-10-18,Kongsberghallen,U8,Kongsberg,Jutul Grønn,3
2026-10-18,Kongsberghallen,U8,Frisk Asker 1,Jutul Grønn,0
2026-10-18,Kongsberghallen,U8,Holmen Hockey Blå,Skien,1
2026-10-18,Kongsberghallen,U8,Jar Blå,Sandefjord,2
2026-10-18,Kongsberghallen,U8,Kongsberg,Ringerike 1,3
2026-10-18,Kongsberghallen,U8,Frisk Asker 1,Skien,0
2026-10-18,Kongsberghallen,U8,Holmen Hockey Blå,Ringerike 1,1
2026-10-18,Kongsberghallen,U8,Jar Blå,Jutul Grønn,2
2026-10-18,Kongsberghallen,U8,Kongsberg,Sandefjord,3
2026-10-24,Bugården ishall,U11,Frisk Asker 1,Tønsberg Rød,0
2026-10-24,Bugården ishall,U11,Jar Rød,Sandefjord,1
2026-10-24,Bugården ishall,U11,Jar Svart,Holmen Hockey Hvit,2
2026-10-24,Bugården ishall,U11,Frisk Asker 1,Holmen Hockey Hvit,0
2026-10-24,Bugården ishall,U11,Jar Rød,Tønsberg Rød,1
2026-10-24,Bugården ishall,U11,Sandefjord,Jar Svart,2
2026-10-24,Bugården ishall,U11,Jar Rød,Jar Svart,0
2026-10-24,Bugården ishall,U11,Sandefjord,Frisk Asker 1,1
2026-10-24,Bugården ishall,U11,Tønsberg Rød,Holmen Hockey Hvit,2
2026-10-24,Bugården ishall,U11,Jar Rød,Frisk Asker 1,0
2026-10-24,Bugården ishall,U11,Jar Svart,Tønsberg Rød,1
2026-10-24,Bugården ishall,U11,Sandefjord,Holmen Hockey Hvit,2
2026-10-24,Bugården ishall,U11,Jar Rød,Holmen Hockey Hvit,0
2026-10-24,Bugården ishall,U11,Jar Svart,Frisk Asker 1,1
2026-10-24,Bugården ishall,U11,Sandefjord,Tønsberg Rød,2
2026-10-24,Askerhallen,U12,Frisk Asker 2,Holmen Hockey Rød,0
2026-10-24,Askerhallen,U12,Jar Blå,Tønsberg Rød,1
2026-10-24,Askerhallen,U12,Frisk Asker 2,Jar Blå,0
2026-10-24,Askerhallen,U12,Holmen Hockey Rød,Tønsberg Rød,1
2026-10-24,Askerhallen,U12,Frisk Asker 2,Tønsberg Rød,0
2026-10-24,Askerhallen,U12,Jar Blå,Holmen Hockey Rød,1
2026-10-24,Baerum ishall,U8,Frisk Asker 2,Holmen Hockey Hvit,0
2026-10-24,Baerum ishall,U8,Jutul Gul,Jar Hvit,1
2026-10-24,Baerum ishall,U8,Ringerike 2,Kongsberg,2
2026-10-24,Baerum ishall,U8,Tønsberg,Sandefjord,3
2026-10-24,Baerum ishall,U8,Frisk Asker 2,Kongsberg,0
2026-10-24,Baerum ishall,U8,Holmen Hockey Hvit,Tønsberg,1
2026-10-24,Baerum ishall,U8,Jar Hvit,Ringerike 2,2
2026-10-24,Baerum ishall,U8,Jutul Gul,Sandefjord,3
2026-10-24,Baerum ishall,U8,Frisk Asker 2,Ringerike 2,0
2026-10-24,Baerum ishall,U8,Holmen Hockey Hvit,Kongsberg,1
2026-10-24,Baerum ishall,U8,Jar Hvit,Sandefjord,2
2026-10-24,Baerum ishall,U8,Jutul Gul,Tønsberg,3
2026-10-24,Baerum ishall,U8,Frisk Asker 2,Tønsberg,0
2026-10-24,Baerum ishall,U8,Holmen Hockey Hvit,Sandefjord,1
2026-10-24,Baerum ishall,U8,Jar Hvit,Kongsberg,2
2026-10-24,Baerum ishall,U8,Jutul Gul,Ringerike 2,3
2026-10-24,Baerum ishall,U8,Frisk Asker 2,Sandefjord,0
2026-10-24,Baerum ishall,U8,Holmen Hockey Hvit,Ringerike 2,1
2026-10-24,Baerum ishall,U8,Jar Hvit,Tønsberg,2
2026-10-24,Baerum ishall,U8,Jutul Gul,Kongsberg,3
2026-10-24,Holmen ishall,U9,Frisk Asker 3,Holmen Hockey Sort,0
2026-10-24,Holmen ishall,U9,Frisk Asker 4,Tønsberg,1
2026-10-24,Holmen ishall,U9,Jar Rød,Jutul Rød,2
2026-10-24,Holmen ishall,U9,Skien,Frisk Asker 1,3
2026-10-24,Holmen ishall,U9,Frisk Asker 3,Jar Rød,0
2026-10-24,Holmen ishall,U9,Holmen Hockey Sort,Skien,1
2026-10-24,Holmen ishall,U9,Jutul Rød,Frisk Asker 4,2
2026-10-24,Holmen ishall,U9,Tønsberg,Frisk Asker 1,3
2026-10-24,Holmen ishall,U9,Frisk Asker 3,Jutul Rød,0
2026-10-24,Holmen ishall,U9,Holmen Hockey Sort,Tønsberg,1
2026-10-24,Holmen ishall,U9,Jar Rød,Frisk Asker 1,2
2026-10-24,Holmen ishall,U9,Skien,Frisk Asker 4,3
2026-10-24,Holmen ishall,U9,Frisk Asker 3,Skien,0
2026-10-24,Holmen ishall,U9,Holmen Hockey Sort,Frisk Asker 1,1
2026-10-24,Holmen ishall,U9,Jar Rød,Frisk Asker 4,2
2026-10-24,Holmen ishall,U9,Jutul Rød,Tønsberg,3
2026-10-24,Holmen ishall,U9,Frisk Asker 3,Tønsberg,0
2026-10-24,Holmen ishall,U9,Holmen Hockey Sort,Frisk Asker 4,1
2026-10-24,Holmen ishall,U9,Jar Rød,Skien,2
2026-10-24,Holmen ishall,U9,Jutul Rød,Frisk Asker 1,3
2026-10-25,Ringerikshallen,JU12,Ringerike 2,Frisk Asker Svart,0
2026-10-25,Ringerikshallen,JU12,Skien,Jutul/Jar Kittens,1
2026-10-25,Ringerikshallen,JU12,Frisk Asker Svart,Jutul/Jar Kittens,0
2026-10-25,Ringerikshallen,JU12,Ringerike 2,Skien,1
2026-10-25,Ringerikshallen,JU12,Ringerike 2,Jutul/Jar Kittens,0
2026-10-25,Ringerikshallen,JU12,Skien,Frisk Asker Svart,1
2026-10-25,Askerhallen,U10,Holmen Hockey Sort,Frisk Asker 5,0
2026-10-25,Askerhallen,U10,Jar Hvit,Frisk Asker 4,1
2026-10-25,Askerhallen,U10,Ringerike 4,Jar Rød,2
2026-10-25,Askerhallen,U10,Frisk Asker 4,Ringerike 4,0
2026-10-25,Askerhallen,U10,Jar Hvit,Holmen Hockey Sort,1
2026-10-25,Askerhallen,U10,Jar Rød,Frisk Asker 5,2
2026-10-25,Askerhallen,U10,Frisk Asker 4,Holmen Hockey Sort,0
2026-10-25,Askerhallen,U10,Jar Hvit,Jar Rød,1
2026-10-25,Askerhallen,U10,Ringerike 4,Frisk Asker 5,2
2026-10-25,Askerhallen,U10,Frisk Asker 4,Frisk Asker 5,0
2026-10-25,Askerhallen,U10,Holmen Hockey Sort,Jar Rød,1
2026-10-25,Askerhallen,U10,Jar Hvit,Ringerike 4,2
2026-10-25,Askerhallen,U10,Frisk Asker 4,Jar Rød,0
2026-10-25,Askerhallen,U10,Holmen Hockey Sort,Ringerike 4,1
2026-10-25,Askerhallen,U10,Jar Hvit,Frisk Asker 5,2
2026-10-25,Baerum ishall,U11,Frisk Asker 4,Skien,0
2026-10-25,Baerum ishall,U11,Jar Blå,Jutul Rød,1
2026-10-25,Baerum ishall,U11,Kongsberg,Ringerike 1,2
2026-10-25,Baerum ishall,U11,Jar Blå,Frisk Asker 4,0
2026-10-25,Baerum ishall,U11,Jutul Rød,Kongsberg,1
2026-10-25,Baerum ishall,U11,Ringerike 1,Skien,2
2026-10-25,Baerum ishall,U11,Frisk Asker 4,Ringerike 1,0
2026-10-25,Baerum ishall,U11,Jar Blå,Kongsberg,1
2026-10-25,Baerum ishall,U11,Jutul Rød,Skien,2
2026-10-25,Baerum ishall,U11,Jar Blå,Ringerike 1,0
2026-10-25,Baerum ishall,U11,Jutul Rød,Frisk Asker 4,1
2026-10-25,Baerum ishall,U11,Kongsberg,Skien,2
2026-10-25,Baerum ishall,U11,Jar Blå,Skien,0
2026-10-25,Baerum ishall,U11,Jutul Rød,Ringerike 1,1
2026-10-25,Baerum ishall,U11,Kongsberg,Frisk Asker 4,2
2026-10-25,Baerum ishall,U12,Jutul Rød,Tønsberg Grå,0
2026-10-25,Baerum ishall,U12,Kongsberg,Jar Rød,1
2026-10-25,Baerum ishall,U12,Jar Rød,Tønsberg Grå,0
2026-10-25,Baerum ishall,U12,Kongsberg,Jutul Rød,1
2026-10-25,Baerum ishall,U12,Jutul Rød,Jar Rød,0
2026-10-25,Baerum ishall,U12,Kongsberg,Tønsberg Grå,1
2026-10-31,Tonsberghallen,U10,Frisk Asker 6,Jar Svart,0
2026-10-31,Tonsberghallen,U10,Holmen Hockey Blå,Jutul Grønn,1
2026-10-31,Tonsberghallen,U10,Tønsberg,Ringerike 3,2
2026-10-31,Tonsberghallen,U10,Frisk Asker 6,Holmen Hockey Blå,0
2026-10-31,Tonsberghallen,U10,Jar Svart,Tønsberg,1
2026-10-31,Tonsberghallen,U10,Ringerike 3,Jutul Grønn,2
2026-10-31,Tonsberghallen,U10,Frisk Asker 6,Tønsberg,0
2026-10-31,Tonsberghallen,U10,Holmen Hockey Blå,Ringerike 3,1
2026-10-31,Tonsberghallen,U10,Jar Svart,Jutul Grønn,2
2026-10-31,Tonsberghallen,U10,Frisk Asker 6,Ringerike 3,0
2026-10-31,Tonsberghallen,U10,Jar Svart,Holmen Hockey Blå,1
2026-10-31,Tonsberghallen,U10,Tønsberg,Jutul Grønn,2
2026-10-31,Tonsberghallen,U10,Frisk Asker 6,Jutul Grønn,0
2026-10-31,Tonsberghallen,U10,Jar Svart,Ringerike 3,1
2026-10-31,Tonsberghallen,U10,Tønsberg,Holmen Hockey Blå,2
2026-10-31,Baerum ishall,U11,Frisk Asker 3,Jar Hvit,0
2026-10-31,Baerum ishall,U11,Jar Grønn,Jutul Grønn,1
2026-10-31,Baerum ishall,U11,Tønsberg Hvit,Ringerike 2,2
2026-10-31,Baerum ishall,U11,Jar Grønn,Frisk Asker 3,0
2026-10-31,Baerum ishall,U11,Jutul Grønn,Tønsberg Hvit,1
2026-10-31,Baerum ishall,U11,Ringerike 2,Jar Hvit,2
2026-10-31,Baerum ishall,U11,Jar Grønn,Ringerike 2,0
2026-10-31,Baerum ishall,U11,Jutul Grønn,Frisk Asker 3,1
2026-10-31,Baerum ishall,U11,Tønsberg Hvit,Jar Hvit,2
2026-10-31,Baerum ishall,U11,Frisk Asker 3,Ringerike 2,0
2026-10-31,Baerum ishall,U11,Jar Grønn,Tønsberg Hvit,1
2026-10-31,Baerum ishall,U11,Jutul Grønn,Jar Hvit,2
2026-10-31,Baerum ishall,U11,Frisk Asker 3,Tønsberg Hvit,0
2026-10-31,Baerum ishall,U11,Jar Grønn,Jar Hvit,1
2026-10-31,Baerum ishall,U11,Jutul Grønn,Ringerike 2,2
2026-10-31,Holmen ishall,U12,Holmen Hockey Hvit,Ringerike 2,0
2026-10-31,Holmen ishall,U12,Jar Hvit,Jutul Grønn,1
2026-10-31,Holmen ishall,U12,Jar Hvit,Holmen Hockey Hvit,0
2026-10-31,Holmen ishall,U12,Jutul Grønn,Ringerike 2,1
2026-10-31,Holmen ishall,U12,Holmen Hockey Hvit,Jutul Grønn,0
2026-10-31,Holmen ishall,U12,Jar Hvit,Ringerike 2,1
2026-10-31,Holmen ishall,U9,Holmen Hockey Hvit,Jar Hvit,0
2026-10-31,Holmen ishall,U9,Holmen Hockey Sort,Jutul Grønn,1
2026-10-31,Holmen ishall,U9,Jar Blå,Holmen Hockey Rød,2
2026-10-31,Holmen ishall,U9,Jutul Rød,Frisk Asker 2,3
2026-10-31,Holmen ishall,U9,Holmen Hockey Hvit,Jutul Rød,0
2026-10-31,Holmen ishall,U9,Holmen Hockey Sort,Jar Blå,1
2026-10-31,Holmen ishall,U9,Jar Hvit,Frisk Asker 2,2
2026-10-31,Holmen ishall,U9,Jutul Grønn,Holmen Hockey Rød,3
2026-10-31,Holmen ishall,U9,Holmen Hockey Hvit,Frisk Asker 2,0
2026-10-31,Holmen ishall,U9,Jar Blå,Jutul Grønn,1
2026-10-31,Holmen ishall,U9,Jar Hvit,Holmen Hockey Sort,2
2026-10-31,Holmen ishall,U9,Jutul Rød,Holmen Hockey Rød,3
2026-10-31,Holmen ishall,U9,Frisk Asker 2,Holmen Hockey Rød,0
2026-10-31,Holmen ishall,U9,Holmen Hockey Hvit,Jar Blå,1
2026-10-31,Holmen ishall,U9,Jar Hvit,Jutul Grønn,2
2026-10-31,Holmen ishall,U9,Jutul Rød,Holmen Hockey Sort,3
2026-10-31,Holmen ishall,U9,Frisk Asker 2,Holmen Hockey Sort,0
